,label_bert,text,true_label
760,1.0,Et il avait essayé d’assumer franchement cette tension d’une part avec les 35h et le Pacs mais aussi avec « oui à l… https://t.co/FwRWgEGPEG,1
761,1.0,"@DocteurPhlox Pas vraiment chez EELV, je leur reconnais ça. 

Et bon, Sarko et Le Pen comme exemples, c'est non 😆",1
762,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/TPUlxDAOml",1
763,1.0,"SONDAGE BFMTV - Mélenchon considéré comme le premier opposant à Macron, devant Le Pen https://t.co/ExRr36pn5y",1
764,1.0,"Législatives : Le Pen ferme la porte à Zemmour, que va faire le président de Reconquête ? - Europe 1 https://t.co/dsBbLO4nPc",1
765,1.0,"@ZurdosNo @MAGDALE87462013 @Moshi631 @skylysi Et comme les gens ne voulaient pas de l’extrême droite au pouvoir, il… https://t.co/J0WsXJsGlg",0
766,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/P0M5x9b1My",1
767,1.0,"@emma_ducros @DominiqueReynie C'est vrai que c'est vraiment une perte de temps
Autant ils étaient tous anti le pen… https://t.co/mV2PemtDk9",1
768,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/ZPEWEOgLEa",1
769,1.0,« Le Pen dit qu'elle est prête à une alliance aux législatives avec ceux qui ont appelé à battre Macron. Éric… https://t.co/Mx1bqIxYNU,1
770,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/JbgwW6fSW4",1
771,1.0,"« Selon Éric Zemmour, le RN se sert de la phrase qu'il a dite sur les 8 défaites des Le Pen comme prétexte pour ne… https://t.co/VHW8AmnpvP",0
772,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/jKaFAr3FBy",1
773,1.0,"Quel spectacle pitoyable donné aux français que celui des tractations, dites également magouilles et tambouilles po… https://t.co/6D3ipAdP0k",1
774,1.0,"@GhFlorent Si Le Pen avait eu 577 enfants, on les aurait tous eu en candidature législative",1
775,1.0,@YDecreux @nos3tares @rglucks1 Je ne connais aucun dirigeant politiques qui l'ont été. Qui ? Fillon ? Zemmour ? Le… https://t.co/t0JoCZbV9K,1
776,1.0,"@Blediiiiiii @julienbayou @partisocialiste @JLMelenchon Ah si il a condamné mais après, c’est difficile à tenir com… https://t.co/5h20Oydy2r",0
777,1.0,"@GalaMolecules Ça parle de Jean-Marie Le Pen et de Saddam Hussein, c'est vraiment inscrit dans son époque, faudrait une reprise :D",1
778,1.0,"""Les Français avaient peur de Le Pen, mais ils ne font pas confiance à Macron"" https://t.co/1imTbyBo7H via @Challenges",1
779,1.0,@Elysee__2022 Est ce votre seul  fait de guerre de vous faire expulser de la conférence de presse de Marine Le Pen.… https://t.co/sWzXMxZyrz,0
780,1.0,"@AdelineGrignon @Simmonetj @BFMTV @faureolivier Cool, mais c'est surement pas ça qui va décourager les français. 13… https://t.co/I5hF3FfrSR",1
781,1.0,"@katz69003 @HHAF75 @FredBadBoy1 Le plus drôle c'est que c'était pareil chez Marine Le Pen, même explications foireu… https://t.co/wy1LC8kJr5",1
782,1.0,"Bon … on voit le RN, on voit R!
Les LR vous en êtes où ?
La ligne Pecresse c est 4,5%
Je pense que la droite entier… https://t.co/FGOVg4sY50",1
783,1.0,"@LaFrancedabord6 Faire encore plus mal à la France avec cette famille Le Pen voleurs fachos ! Arretez de liker mes Tweets.
Je vous bloque.",0
784,1.0,"Un scandale nous nous en rappelerons Législatives : Le Pen ferme la porte à Zemmour, que va faire le président de R… https://t.co/CyHhrP1Pi3",1
785,1.0,"@JeanMichelMIS @Clem_Autain 

J'ai commencé à 25 ans.
Les 40 annuités m'amènent à 65 ans.
Si je pars à 60 ans, il m… https://t.co/ZiYAjr6DPf",1
786,1.0,"""Les Français avaient peur de Le Pen, mais ils ne font pas confiance à Macron"" ...Exit le #MacronBashing #H24 7/7 d… https://t.co/wc9vUPkYGq",1
787,1.0,"@rglucks1 Mélenchon Le Pen Zemmour Glucksmann Poutine
Ne cherchez plus, il n'y a plus d'erreurs.",1
788,1.0,"Il confond surement avec le national socialisme, lui d'extrême droite  qui fait croire qu'il est de gôcheu en votan… https://t.co/QTpVc5sRVa",0
789,0.0,@rousselguillau7 Et selon moi melenchon c’est bien pire que le Pen,0
790,1.0,@st_gille Désespérant d'amateurisme...une nouvelle Le Pen?,1
791,1.0,"@lowhickcomp @AlainMartin458 @gblardone Non melenchon n’est pas de gauche, c’est un extrémiste comme le pen et zemmour",0
792,1.0,"@InsardiJ oui, et ils ont aussi contribué à la montée du vote Le Pen, incarnant parfaitement par leur politique sou… https://t.co/Mz3zT95q1O",1
793,1.0,Soyons clair tout comme Le Pen Melenchon représente une menace pour la démocratie française,1
794,1.0,@alainsobione3 Et toi le pins Ⓜ️ ta pas honte de voter pour la pme lepen depuis 40 ans ? Espèce de sous merde tu es… https://t.co/WBZwudVsv6,0
795,1.0,@franceinfo Excellent.. Les #LFI  sont aussi menteur et dangereux que Le pen,0
796,1.0,Comment dépolitiser l’information en pleine présidentielle. Le cas @TF1 : archétype du journalisme de normalisation… https://t.co/3iFG5WlbDg,1
797,1.0,"La cohabitation souhaitée par les Français, mais sans Mélenchon ni Le Pen - EXCLUSIF
 https://t.co/0qFpc7rMOy",1
798,1.0,"@AlexDeRubempre C'est peut être un mal pour un bien, on sera débarrassé du parti rentier qui ne veut pas gagner. Et… https://t.co/dFdsNtNDbt",0
799,1.0,"L'élue EELV, agitatrice au meeting Le Pen, est cheffe de file de la gauche ultra aux législatives https://t.co/Pe0APX35zU via @PaSiDupes",0
800,1.0,Le Pen-Zemmour: l’union impossible ? https://t.co/WMRvlpSaSq via @Figaro_Live,0
801,1.0,@GLamentin @portugalcologn1 @BenjaminSire @franctireurmag @Sifaoui @perlamsika_15 @tom_jcqs Et bien sûr quand l'all… https://t.co/m8055jZ7wF,1
802,1.0,Voici pourquoi les Français ne font pas confiance à Emmanuel Macron - Challenges #LePen Les Français sont persuadés… https://t.co/L4rPLyixSs,1
803,1.0,"Sans ces deux escogriffes. La cohabitation souhaitée par les Français, mais sans Mélenchon ni Le Pen - EXCLUSIF

https://t.co/RgFXscV6PZ",1
804,1.0,"""Les Français avaient peur de Le Pen, mais ils ne font pas confiance à Macron"" https://t.co/mgtH3draEw",1
805,1.0,"Sondage : Mélenchon considéré comme le premier opposant à Macron, devant Le Pen - https://t.co/my6zVVoqcT https://t.co/QgAUkWBmYX",1
806,1.0,"🚨🚨 « Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée p… https://t.co/uFItEOXu3i",1
807,1.0,@ClaudeGrard @AumignyT @Challenges Je ne sais pas si une partie des électeurs de Roussel ou Jadot aurait voté pour… https://t.co/2DibLqtV8G,0
808,1.0,Madame #Lepen rendez l'argent aux Français🇨🇵 ça ne vous fera que le plus grand bien...Ainsi qu'à vos pèlerins !… https://t.co/0RtrbKUm84,1
809,1.0,"Des Français a qui un septuagénaire  looser, rentier de la politique depuis des décennies fait miroiter ""on rase gr… https://t.co/KbMfOhUNG2",1
810,1.0,"@louiszz88 Melenchon est pire que Le Pen pour moi il n'y a pas photo, si il faut voter pour un raciste autant voter… https://t.co/S6y548MA6y",0
811,1.0,"@Laurent9863 @Renaud_Sand Lamentable.
Nous avons joué le jeu de l'union des droites en votant pour Marine le Pen au… https://t.co/i43ifIOjKG",0
812,1.0,"@MCarolineLePen Encore et toujours le clan Le Pen. Ce n’est plus un parti c’est une dynastie !!!
On comprend mieux… https://t.co/0Zoa1mdZfA",0
813,1.0,"@Simmonetj @BFMTV @faureolivier @apollineWakeUp Absolument tout est faux dans ce que vous annoncez. D'ailleurs, une… https://t.co/4kS7NK2D7U",0
814,1.0,@FrDesouche Le Pen est nulle. Elle n'a jamais eu l'intention de vouloir le pouvoir. Elle adore se complaire dans la victimisation politique.,1
815,1.0,Marine Le Pen trahie : son sale coup à Marion Maréchal - Gala https://t.co/KqPk0GnqrP,0
816,1.0,Les plus pauvres ne votent pas toujours pour Marine Le Pen https://t.co/HPn1H2iSOU,0
817,1.0,"@LeBreto05734837 On a commencé l'Union des droites à une très petite, et on va continuer à la faire. Pour le moment… https://t.co/4U7xykWdfK",1
818,1.0,Formidable (non) @apollineWakeUp qui réussit à ne pas laisser une seule fois @faureolivier parler de ce qui unit la… https://t.co/YxiI9iDLzi,1
819,1.0,"La #cohabitation souhaitée par les Français, mais sans Mélenchon ni Le Pen  https://t.co/wuwnLzXiPk https://t.co/6gzwEBSqo3",1
820,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/zAPEH2Rl68",1
821,1.0,"« Selon Éric Zemmour, le RN se sert de la phrase qu'il a dite sur les 8 défaites des Le Pen comme prétexte pour ne… https://t.co/elZSMVKP3L",0
822,1.0,"La cohabitation souhaitée par les Français, mais sans Mélenchon ni Le Pen - EXCLUSIF - Le HuffPost https://t.co/bj5bPoqbxx via @GoogleNews",1
823,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/hvXloq7aX7",1
824,1.0,"@edwyplenel @edgarmorinparis @Mediapart Un chose est sûre, le front républicain contre LePen est enterré puisque la… https://t.co/lNNXKSAa3q",1
825,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/0aiHxFiBpH",1
826,1.0,"@Kopecz93 @benoitpraderie Le CICE , la d'échéance de nationalité et j'en passe n'a rien d'une politique de gauche !… https://t.co/cc9jdSe0hL",0
827,1.0,"@BFMTV @faureolivier Il est mal le mec,il essaie des se trouver des excuses. la 1 ère chose à laquelle il pense c'e… https://t.co/JHcMXLIRzl",0
828,0.0,@BrigitPROSPERI Non j’ai utilisé son bulletin contre Marine le pen et comme je ne veux plus avoir à le faire je défend l’union de la gauche,0
829,1.0,@sous_h C’est la même réforme que le pen… incroyable le peu de précision que l’on demande aux insoumis sur leur pro… https://t.co/O9vtH0T17p,1
830,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/IO0TNkKkF0",1
831,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/bHEH5n4hfq",1
832,1.0,"@Vivit59 @DIVIZIO1 Pourtant si on réfléchit bien, c'est ce qu'il faut pour éviter de tomber sur un duel Macron le p… https://t.co/8Q2Tz7gK87",1
833,1.0,"@Renaud_Sand Non. Voter RN au 2nd tour de la présidentielle, m’a vacciné pour la vie. Vote inutile, juste bon à ass… https://t.co/ojTPvn0Jlh",1
834,1.0,"@AnasseKazib « A nos pires ennemis »… je pensais bêtement que c’était l’extrême droite, le pen, Zemmour et Cie…
Charlot jusqu’au bout 😭",0
835,1.0,"@cyrilovitch_31 @MichelePicardVx Elle a échoué en 2017 , elle est arrivée derrière la FI. 
Ça nous a pas suffi de m… https://t.co/mabbLXAjzE",1
836,1.0,"@renaudpila Melenchon est devenu le nouveau paratonnerre du RN, avec la complicité et la bienveillance des médias.… https://t.co/STADgeEiVG",1
837,1.0,Moins pire que Le Pen ? Non non la meme merde https://t.co/Xj5lqYAhci,0
838,1.0,"@mercenaire01 @AnneFarmer65 le XVeme c'est Alger mais en pire.
les 40% de Marine LePen sont les derniers 40% d'auto… https://t.co/c6khF8VxtO",0
839,1.0,"@t_lipare @letrangevoyage @Sonia_Dridi @renaudpila Seule la France et les usa , pour le moment, voient des extrémis… https://t.co/WOU33Y1xHp",0
840,1.0,@Lomplac  est tellement chouette qu'il aime marine le pen comme son compte twitter,1
841,1.0,"@Apikorsim Entre les indigénistes Bouhafs Bouteldja et l’extrême droite Le Pen Zemmour on ne choisit pas. 
Charybde… https://t.co/BE0BFMvZRM",0
842,1.0,"« Selon Éric Zemmour, le RN se sert de la phrase qu'il a dite sur les 8 défaites des Le Pen comme prétexte pour ne… https://t.co/JNYzOn6GFS",0
843,1.0,@Francoiszero2 Le pognon seul importe pour faire tourner la pme le Pen car @RNational_off c’est la pme le Pen tout simplement,1
844,1.0,"@renaudpila Les Français ne sont ni de gauche ni de droite. Ils donnent, avec une constance, la préférence aux déma… https://t.co/xROKRJsbZS",1
845,1.0,@WeillClaude Est-ce la faute de la gauche si elle fait l'actualité ? Le PR est tellement cramé qu'il n'arrive pas à… https://t.co/vtvrGMl9jM,0
846,1.0,"Christian Jacob (@ChJacob77), président du parti Les Républicains : ""Pour ce qui est de la présidentielle, nous n'a… https://t.co/4fDEsNUrfW",0
847,1.0,"@DamienMonchau @PessimismeActif ""Si aucune personnalité ne peut se présenter à côté de la camarade Le Pen, alors la… https://t.co/ZT1QKLK5KF",1
848,1.0,‌GALA avec le pen est au service du Systeme  MACRONNIEN....  contre la plus intelligente d'entre vous !!!    MARION… https://t.co/22liAirkp5,1
849,1.0,@EHalard @Renaud_Sand @ZemmourEric Oui cela serait bien ...De toute façon le nom LePen n'arrivera jamais au pouvoir… https://t.co/dek9PcnfTQ,1
850,1.0,"La gauche qui crée le NUPES, la macronie qui chiale, le Pen qui manigence dans l'ombre, les LR dans la merde financ… https://t.co/wphNFr0eux",0
851,1.0,@Stolon92 @MehdiMoitwo @partisocialiste @FranceInsoumise Vrai hommage a petain itw chez @Valeurs demande a zemmour… https://t.co/LNYELXxwhc,1
852,1.0,@Armande70089643 @JOSIANELOPEZ2 @leJDD Merci de valider la défaite du Che des calanques qui ce contredit avec la re… https://t.co/1Hy7NkoLPI,1
853,1.0,"La cohabitation souhaitée par les Français, mais sans Mélenchon ni Le Pen https://t.co/mM5O0Hg5IW",1
854,1.0,"Il faut battre Macron et Le Pen dans les urnes en juin, sinon ils vont se croire tout permis et continueront de baf… https://t.co/zILr80Pjig",1
855,1.0,"@davduf @julievalles @JLMelenchon @T_Bouhafs Encore une analyse intéressante de @decoder_l, cette fois-ci sur les r… https://t.co/b8iTHZYn7f",1
856,1.0,@YvesDero71 @JLMelenchon @MLP_officiel Les journalistes sont des idiots. Et ces dictateurs sans honneurs que sont L… https://t.co/S5BlLx9nus,0
857,1.0,"Toute honte bue, Jacob affirme sur @franceinter que Mélenchon, à l'instar de Le Pen est ""l'idiot utile"" de Macron... 😏",0
858,1.0,La crise sans issue de la France de la Vème République des hauts fonctionnaires énarques. #Macron2022 #Pecresse2022… https://t.co/LH8aJyoOJG,1
859,1.0,@mouss_djag @abdelmalik92 Plus de 60% pour Marine Le Pen dans les DOM-TOM. Ce sont des racistes? Bcp de noirs et de… https://t.co/QnQBPqBC89,1
860,1.0,"@Populiste63 @ECiotti Sans alliance vous croyez que l'on pourra contrer ces pourris du pouvoir ?
Le Pen et ses sbir… https://t.co/wAGl7ej8hA",0
861,1.0,"Comme l'expliquait Macron, ""sI voUs AviEz voTé Le PeN, voUs auRieZ eu l'hyDroSkiclOrokYne"".

Le diable sait mentir… https://t.co/TfIRhMey0B",1
862,1.0,"@StanMendy @alexiskarklins Melenchon est l'équivalent de Jean Marie Le Pen.
Apres c'est à vous et votre conscience de choisir.",1
863,1.0,@EleonoreBez @MLP_officiel N'importe quoi et malhonnête de présenté des chiffres comme ça ... Mais on est plus a ça… https://t.co/6ZhCaYGWuB,1
864,1.0,"Législatives : Le Pen ferme la porte à Zemmour, que va faire le président de Reconquête ? #LePen &lt;b&gt;Marine Le Pen&lt;/… https://t.co/IJVWicsvGE",1
865,1.0,@faros13 @tcabarrus @EmmanuelMacron Et oui c'est bien lui qui a profité de la naïveté de ses concitoyens pour leur… https://t.co/ZY6pQID0GJ,1
866,1.0,"@dr_eclect_pays @DIVIZIO1 Ici on est face à de la mauvaise foi, on tord nos principes sur un critère des plus arbit… https://t.co/okjLFF2DBL",0
867,1.0,"@viqpac @greg_dalmas @ZemmourEric Oui, la preuve c'est que tous les Présidents élus par après étaient tous pro euro… https://t.co/yA5K6zG5K8",1
868,1.0,"Vous soutenez la violence d'état et le racisme de Darmanin qui trouve Marine Le Pen ""trop molle"" ? Rejoignez la dro… https://t.co/SKNyWiXL19",0
869,1.0,"@alainparib @dreslincourt Il y a 5 ans on lui a fait le reproche de ne pas donné de consignes au 2e tour, et cette… https://t.co/qayad6b0JI",0
870,1.0,"@MCarolineLePen C'est bon les le Pen...on en a marre de miser sur les mauvais chevaux, les machines a perdre...",0
871,1.0,"@rafaelperrin Quant à la phrase sur les extrêmes, les racistes et les antiracistes, c'est la même chose, blabla, c'… https://t.co/CxqCCcgq7U",0
872,1.0,"les politiciens, macron,Le Pen se dit être Gaullistes alors qu’ils sont conscients que de Gaulle n’aurait jamais vo… https://t.co/leOaV3ys6H",1
873,1.0,"@rglucks1 @EmmanuelMacron  bref mais monsieur zemmour n'en a fait qu'a sa tete, je  lui avat demandé de ne pas touc… https://t.co/PKzurf84cu",1
874,1.0,Le Pen - Zemmour: plutôt perdre seuls que tenter de gagner ensemble https://t.co/7CRqjGerT7 via @Le_Figaro,0
875,1.0,"@rougeyronpierre c'est pas raciste sa?  si le pen ou zemmour dit pareil mais pour tout les étranger en france, sa ferai scandale!",1
876,1.0,"@DamienRieu @Reconquete_off Même Jean-Marie Le Pen, qui n'avait que peu d'accès aux médias, n'a jamais fait moins d… https://t.co/44hslWSpX0",0
877,1.0,"C est la vérité mais cette femme n aime pas les vérités. « Selon Éric Zemmour, le RN se sert de la phrase qu'il a d… https://t.co/FRXLldXXh0",1
878,1.0,"Avec Abdel YOUSFI, Pia BOIZET candidats du rassemblement à gauche construisons la « Nouvelle UNION POPULAIRE, ECOLO… https://t.co/hRTWajFCLu",1
879,1.0,@MCarolineLePen C'est pire que Dallas ! La dynastie Le Pen!,0
880,1.0,@MaBer70385175 @renaudpila le peuple que défend  marine le Pen  est le peuple formant une  communauté commune dont… https://t.co/K6w2FL3yOm,1
881,1.0,"@Kako_line Disons qu'ils ont mis la place de l'énergie au cœur de leur programme, vs les autres qui n'en parlait qu… https://t.co/5xLgFV1c02",0
882,1.0,@GumiChris @Fabien_Roussel Bah moi à cause de ces conneries j'ai voté Macron au premier tour pour faire barrage à u… https://t.co/DZ82EDWvtr,1
883,1.0,"Pour battre Macron et Le Pen la gauche a eu raison de s'unir.
#NUPES https://t.co/S05j9BaRzg",0
884,1.0,Débat Le Pen/macron : Macron s’adresse à Le Pen comme à une de ses élèves déficientes : la même qui a reçu 300 mill… https://t.co/x3gT4VWiJP,0
885,1.0,@GilbertCollard Alors que si on avait eu Le Pen ou le Zob ça ne serait pas arrivé car le jeune n’aurait pas été int… https://t.co/EXviWQa7Kv,1
886,0.0,Le fait qu’il y ait une coupure de courant depuis hier 16h dans mon village me foudroie paf punition pour avoir voter lepen bande de merdes,1
887,1.0,« Le RN a tendance à se recroqueviller. La démarche d'Éric Zemmour est de rassembler des Français d'horizons différ… https://t.co/WTf79uImZK,1
888,1.0,"@CommaSonata Macron va bien. Je pense qu'il a un peu trop raison pour moi aussi, mais il est toujours notre empereu… https://t.co/uoMEEt8mml",0
889,1.0,"« Selon Éric Zemmour, le RN se sert de la phrase qu'il a dite sur les 8 défaites des Le Pen comme prétexte pour ne… https://t.co/pX4i9NmZyd",0
890,1.0,"Le Vaucluse, ce merveilleux pays où  #LePen  fait 52 % contre #Macron au 2nd tour de la #Presidentielles .

30 % au… https://t.co/DJbRHKuiWj",1
891,1.0,"@jmcsolal Moi j'ai vote utile 
Macron dès le 1ier tour pour éviter un 2nd tour le pen mélenchon",1
892,1.0,@CNEWS Ah bon ? C'était pas lepen ou le chaos ? Les français sont des lâches,1
893,1.0,"Le HuffPost: La cohabitation souhaitée par les Français, mais sans Mélenchon ni Le Pen - EXCLUSIF.
https://t.co/4Zl48Fypfc

via @GoogleNews",1
894,1.0,@blvckai @missrainbow555 En plus elle a voté le pen...,1
895,1.0,"La cohabitation souhaitée par les Français, mais sans Mélenchon ni Le Pen - EXCLUSIF #LePen ... par défaut dont a b… https://t.co/HBIWhUAc7d",1
896,1.0,"Ah tout de même    merci  pour ceux   qui comme  moi   dénonce .quand on vous dit  . Que tout ça joue dans 
.la mêm… https://t.co/D4aH13Mmf9",1
897,1.0,"Suite au Breixit, il n'y a plus que des carottes dans les supermarchés en Angleterre. Avec Mélenchon ou Marine Le P… https://t.co/FjmUELdca7",1
898,1.0,« Le Pen dit qu'elle est prête à une alliance aux législatives avec ceux qui ont appelé à battre Macron. Éric… https://t.co/fTxPUroNCQ,1
899,1.0,Plus de la moitiés des français n'ont pas voté le Pen cause qu'elle est pro poutine mdr par contre Mélenchon les ge… https://t.co/2khpWviKiu,1
900,1.0,"Quoiqu'on en dise, M. Le Pen est une femme extrêmement adroite.",1
901,1.0,"La cohabitation souhaitée par les Français, mais sans Mélenchon ni Le Pen 
Une cohabitation avec LR et le PS, Macro… https://t.co/mtn23Zj8dt",1
902,1.0,"@rglucks1 Quand Marine Le Pen est critiquée pour ses accointances avec Poutine, la gauche crie au scandale mais qua… https://t.co/7QvoG6rtQ1",0
903,1.0,@garsbreizoo @partisocialiste @LeTelegramme Mais quel égoïste à penser à sa petite personne. C'est grâce à des ment… https://t.co/aD2pcDXfl1,0
904,1.0,"« Selon Éric Zemmour, le RN se sert de la phrase qu'il a dite sur les 8 défaites des Le Pen comme prétexte pour ne… https://t.co/fTNVya7qwA",0
905,1.0,@CarlosPoussin @TassiersM @SophieGrech13 @RNational_off @EleonoreBez En quoi l'économique et le social c'est du mac… https://t.co/rS87RLHyeY,1
